id_reclamation,id_client,date,canal,texte,satisfaction
REC-02396,CLI-00027,2025-08-20,courrier,"Encore une coupure cette nuit a Val-Nord, mes appareils ont ete endommages, je demande un dedommagement.",1
REC-02397,CLI-00413,2024-07-31,espace_client,Pouvez-vous m'expliquer comment installer des panneaux solaires et revendre mon surplus ?,2
REC-02398,CLI-00487,2024-06-22,telephone,"Ma facture de regularisation de juin est incomprehensible, je demande un echeancier et des explications detaillees.",1
REC-02399,CLI-00440,2025-06-26,email,"Vous m'avez preleve deux fois ce mois-ci, je veux un remboursement rapide de ce trop-percu.",3
REC-02400,CLI-00187,2024-11-28,espace_client,"Je n'ai pas donne mon accord pour la transmission de mes donnees de consommation, je m'interroge sur le respect du RGPD.",2
REC-02401,CLI-00502,2025-10-07,email,"Probleme resolu rapidement par votre service client, je suis tres satisfait de la prise en charge.",4
REC-02402,CLI-00385,2026-03-26,espace_client,"Mon compteur communicant affiche un releve qui ne correspond pas a ma consommation reelle, je pense qu'il est defaillant.",1
REC-02403,CLI-00495,2025-06-16,telephone,"Le nouvel espace client est clair et pratique, bravo pour cette amelioration.",4
REC-02404,CLI-00568,2024-04-24,courrier,"Je conteste ma facture de avril, le montant de 786 euros est anormalement eleve par rapport a ma consommation habituelle. Merci de verifier.",1
REC-02405,CLI-00143,2025-09-13,email,"Le nouvel espace client est clair et pratique, bravo pour cette amelioration.",5
REC-02406,CLI-00319,2024-06-09,telephone,"Les microcoupures se multiplient depuis juin sur Centre-Ville, quand le reseau sera-t-il fiabilise ?",3
REC-02407,CLI-00663,2025-11-22,telephone,"Mon dossier de raccordement est bloque depuis novembre, je n'ai aucune nouvelle de vos services.",2
REC-02408,CLI-00538,2024-08-11,telephone,"Coupure de courant de plusieurs heures dans le secteur Centre-Ville en aout, aucune information, c'est inadmissible pour un service essentiel.",3
REC-02409,CLI-00430,2026-04-22,courrier,"Vous m'avez preleve deux fois ce mois-ci, je veux un remboursement rapide de ce trop-percu.",3
REC-02410,CLI-00231,2026-05-17,telephone,"Ma facture de regularisation de mai est incomprehensible, je demande un echeancier et des explications detaillees.",2
REC-02411,CLI-00697,2024-12-10,espace_client,"Coupure de courant de plusieurs heures dans le secteur Val-Nord en decembre, aucune information, c'est inadmissible pour un service essentiel.",3
REC-02412,CLI-00510,2025-09-17,espace_client,"Je n'ai pas donne mon accord pour la transmission de mes donnees de consommation, je m'interroge sur le respect du RGPD.",2
REC-02413,CLI-00628,2024-11-18,espace_client,"Je souhaite augmenter la puissance de mon compteur, comment proceder ?",4
REC-02414,CLI-00537,2025-12-02,courrier,"Depuis l'installation du nouveau compteur en decembre, mes index sont incoherents. Pouvez-vous envoyer un technicien ?",1
REC-02415,CLI-00361,2025-02-08,courrier,"Ma facture de regularisation de fevrier est incomprehensible, je demande un echeancier et des explications detaillees.",3
REC-02416,CLI-00255,2024-06-08,espace_client,"Les microcoupures se multiplient depuis juin sur Bourg-Ancien, quand le reseau sera-t-il fiabilise ?",1
REC-02417,CLI-00593,2026-01-28,telephone,"Je n'ai pas donne mon accord pour la transmission de mes donnees de consommation, je m'interroge sur le respect du RGPD.",1
REC-02418,CLI-00050,2024-03-11,espace_client,"Depuis l'installation du nouveau compteur en mars, mes index sont incoherents. Pouvez-vous envoyer un technicien ?",3
REC-02419,CLI-00135,2025-12-31,espace_client,"Je tiens a remercier le technicien intervenu en decembre, tres professionnel et a l'ecoute.",4
REC-02420,CLI-00641,2025-03-10,telephone,Pouvez-vous m'expliquer comment installer des panneaux solaires et revendre mon surplus ?,3
REC-02421,CLI-00084,2024-08-04,telephone,"Vous m'avez preleve deux fois ce mois-ci, je veux un remboursement rapide de ce trop-percu.",2
REC-02422,CLI-00512,2025-08-01,espace_client,"Je conteste ma facture de aout, le montant de 248 euros est anormalement eleve par rapport a ma consommation habituelle. Merci de verifier.",3
REC-02423,CLI-00120,2026-04-07,courrier,"Mon compteur communicant affiche un releve qui ne correspond pas a ma consommation reelle, je pense qu'il est defaillant.",2
REC-02424,CLI-00284,2024-07-05,email,"Ma facture de regularisation de juillet est incomprehensible, je demande un echeancier et des explications detaillees.",2
REC-02425,CLI-00368,2025-10-22,courrier,"Je conteste ma facture de octobre, le montant de 259 euros est anormalement eleve par rapport a ma consommation habituelle. Merci de verifier.",2
REC-02426,CLI-00090,2025-11-15,telephone,"Coupure de courant de plusieurs heures dans le secteur Bourg-Ancien en novembre, aucune information, c'est inadmissible pour un service essentiel.",1
REC-02427,CLI-00109,2025-01-30,courrier,"Je n'ai pas donne mon accord pour la transmission de mes donnees de consommation, je m'interroge sur le respect du RGPD.",2
REC-02428,CLI-00634,2025-06-02,courrier,"Le nouvel espace client est clair et pratique, bravo pour cette amelioration.",4
REC-02429,CLI-00463,2025-09-06,email,"Je n'ai pas donne mon accord pour la transmission de mes donnees de consommation, je m'interroge sur le respect du RGPD.",3
REC-02430,CLI-00364,2025-04-16,espace_client,"Mon compteur communicant affiche un releve qui ne correspond pas a ma consommation reelle, je pense qu'il est defaillant.",2
REC-02431,CLI-00263,2025-08-08,email,"Je conteste ma facture de aout, le montant de 594 euros est anormalement eleve par rapport a ma consommation habituelle. Merci de verifier.",1
REC-02432,CLI-00615,2024-04-30,courrier,"Ma facture de regularisation de avril est incomprehensible, je demande un echeancier et des explications detaillees.",1
REC-02433,CLI-00109,2025-03-22,telephone,"Les microcoupures se multiplient depuis mars sur Centre-Ville, quand le reseau sera-t-il fiabilise ?",3
REC-02434,CLI-00238,2024-12-20,telephone,Quelle est la part d'energie verte reellement fournie sur le secteur Plateau-Est ?,2
REC-02435,CLI-00081,2025-07-15,espace_client,"Ma facture de regularisation de juillet est incomprehensible, je demande un echeancier et des explications detaillees.",3
REC-02436,CLI-00171,2025-11-07,telephone,"Mon dossier de raccordement est bloque depuis novembre, je n'ai aucune nouvelle de vos services.",4
REC-02437,CLI-00643,2026-03-20,email,"Je souhaite passer a une offre d'electricite d'origine renouvelable, quelles sont vos options ?",4
REC-02438,CLI-00246,2025-02-23,courrier,"Je tiens a remercier le technicien intervenu en fevrier, tres professionnel et a l'ecoute.",4
REC-02439,CLI-00648,2024-08-11,telephone,"Je conteste ma facture de aout, le montant de 436 euros est anormalement eleve par rapport a ma consommation habituelle. Merci de verifier.",3
REC-02440,CLI-00472,2025-11-03,email,"Mon compteur communicant affiche un releve qui ne correspond pas a ma consommation reelle, je pense qu'il est defaillant.",1
REC-02441,CLI-00330,2024-12-04,courrier,"Les microcoupures se multiplient depuis decembre sur Rives-Sud, quand le reseau sera-t-il fiabilise ?",2
REC-02442,CLI-00475,2024-07-04,espace_client,"Encore une coupure cette nuit a Plateau-Est, mes appareils ont ete endommages, je demande un dedommagement.",2
REC-02443,CLI-00601,2026-03-05,telephone,"Ma facture de regularisation de mars est incomprehensible, je demande un echeancier et des explications detaillees.",2
REC-02444,CLI-00287,2026-03-10,email,"Encore une coupure cette nuit a Rives-Sud, mes appareils ont ete endommages, je demande un dedommagement.",3
REC-02445,CLI-00414,2024-12-05,espace_client,"Depuis l'installation du nouveau compteur en decembre, mes index sont incoherents. Pouvez-vous envoyer un technicien ?",1
REC-02446,CLI-00695,2024-12-24,courrier,"Vous m'avez preleve deux fois ce mois-ci, je veux un remboursement rapide de ce trop-percu.",3
REC-02447,CLI-00016,2025-10-19,courrier,"Encore une coupure cette nuit a Rives-Sud, mes appareils ont ete endommages, je demande un dedommagement.",3
REC-02448,CLI-00198,2025-12-27,email,"Depuis l'installation du nouveau compteur en decembre, mes index sont incoherents. Pouvez-vous envoyer un technicien ?",2
REC-02449,CLI-00092,2025-09-16,courrier,"Le nouvel espace client est clair et pratique, bravo pour cette amelioration.",5
REC-02450,CLI-00023,2026-04-03,courrier,"Je conteste ma facture de avril, le montant de 268 euros est anormalement eleve par rapport a ma consommation habituelle. Merci de verifier.",3
REC-02451,CLI-00403,2024-06-27,espace_client,"Ma facture de regularisation de juin est incomprehensible, je demande un echeancier et des explications detaillees.",1
REC-02452,CLI-00140,2026-01-18,courrier,"Les microcoupures se multiplient depuis janvier sur Centre-Ville, quand le reseau sera-t-il fiabilise ?",1
REC-02453,CLI-00405,2024-04-16,espace_client,Quelle est la part d'energie verte reellement fournie sur le secteur Zone-Industrielle ?,3
REC-02454,CLI-00512,2024-08-08,espace_client,"Je conteste ma facture de aout, le montant de 889 euros est anormalement eleve par rapport a ma consommation habituelle. Merci de verifier.",3
REC-02455,CLI-00119,2024-11-03,email,"Depuis l'installation du nouveau compteur en novembre, mes index sont incoherents. Pouvez-vous envoyer un technicien ?",2
REC-02456,CLI-00285,2025-04-19,courrier,"Je souhaite passer a une offre d'electricite d'origine renouvelable, quelles sont vos options ?",2
REC-02457,CLI-00410,2025-09-21,telephone,"Je conteste ma facture de septembre, le montant de 388 euros est anormalement eleve par rapport a ma consommation habituelle. Merci de verifier.",2
REC-02458,CLI-00187,2024-02-05,espace_client,"Ma facture de regularisation de fevrier est incomprehensible, je demande un echeancier et des explications detaillees.",1
REC-02459,CLI-00083,2025-05-29,espace_client,"Ma facture de regularisation de mai est incomprehensible, je demande un echeancier et des explications detaillees.",1
REC-02460,CLI-00039,2025-02-03,email,"Encore une coupure cette nuit a Coteaux-Ouest, mes appareils ont ete endommages, je demande un dedommagement.",1
REC-02461,CLI-00118,2026-05-26,email,"Ma facture de regularisation de mai est incomprehensible, je demande un echeancier et des explications detaillees.",2
REC-02462,CLI-00370,2025-05-15,espace_client,"Les microcoupures se multiplient depuis mai sur Bourg-Ancien, quand le reseau sera-t-il fiabilise ?",3
REC-02463,CLI-00421,2025-11-21,espace_client,"Encore une coupure cette nuit a Zone-Industrielle, mes appareils ont ete endommages, je demande un dedommagement.",3
REC-02464,CLI-00155,2025-01-10,email,"Le nouvel espace client est clair et pratique, bravo pour cette amelioration.",5
REC-02465,CLI-00394,2024-09-01,email,"Coupure de courant de plusieurs heures dans le secteur Rives-Sud en septembre, aucune information, c'est inadmissible pour un service essentiel.",3
REC-02466,CLI-00514,2024-03-23,telephone,"Depuis l'installation du nouveau compteur en mars, mes index sont incoherents. Pouvez-vous envoyer un technicien ?",2
REC-02467,CLI-00308,2024-02-16,courrier,"Mon compteur communicant affiche un releve qui ne correspond pas a ma consommation reelle, je pense qu'il est defaillant.",3
REC-02468,CLI-00115,2024-04-24,courrier,"Coupure de courant de plusieurs heures dans le secteur Rives-Sud en avril, aucune information, c'est inadmissible pour un service essentiel.",3
REC-02469,CLI-00078,2024-05-24,telephone,"Ma facture de regularisation de mai est incomprehensible, je demande un echeancier et des explications detaillees.",2
REC-02470,CLI-00143,2024-06-16,courrier,"Depuis l'installation du nouveau compteur en juin, mes index sont incoherents. Pouvez-vous envoyer un technicien ?",2
REC-02471,CLI-00541,2024-01-24,telephone,"Mon compteur communicant affiche un releve qui ne correspond pas a ma consommation reelle, je pense qu'il est defaillant.",2
REC-02472,CLI-00159,2025-07-18,email,"Encore une coupure cette nuit a Plateau-Est, mes appareils ont ete endommages, je demande un dedommagement.",1
REC-02473,CLI-00193,2025-10-17,courrier,"Je demande le raccordement de mon nouveau logement a Centre-Ville, quel est le delai et le cout ?",4
REC-02474,CLI-00136,2025-04-25,courrier,"Je souhaite passer a une offre d'electricite d'origine renouvelable, quelles sont vos options ?",3
REC-02475,CLI-00061,2024-08-27,email,"Mon compteur communicant affiche un releve qui ne correspond pas a ma consommation reelle, je pense qu'il est defaillant.",1
REC-02476,CLI-00433,2026-03-06,courrier,"Je souhaite augmenter la puissance de mon compteur, comment proceder ?",2
REC-02477,CLI-00337,2024-06-30,courrier,"Je souhaite augmenter la puissance de mon compteur, comment proceder ?",3
REC-02478,CLI-00582,2025-09-27,telephone,"Coupure de courant de plusieurs heures dans le secteur Bourg-Ancien en septembre, aucune information, c'est inadmissible pour un service essentiel.",1
REC-02479,CLI-00555,2025-06-13,espace_client,"Je n'ai pas donne mon accord pour la transmission de mes donnees de consommation, je m'interroge sur le respect du RGPD.",1
REC-02480,CLI-00437,2024-04-24,telephone,"Encore une coupure cette nuit a Centre-Ville, mes appareils ont ete endommages, je demande un dedommagement.",1
REC-02481,CLI-00145,2026-05-20,email,"Je tiens a remercier le technicien intervenu en mai, tres professionnel et a l'ecoute.",4
REC-02482,CLI-00628,2024-06-30,telephone,"Je conteste ma facture de juin, le montant de 822 euros est anormalement eleve par rapport a ma consommation habituelle. Merci de verifier.",2
REC-02483,CLI-00110,2024-12-28,courrier,"Je souhaite augmenter la puissance de mon compteur, comment proceder ?",3
REC-02484,CLI-00145,2024-04-16,telephone,"Probleme resolu rapidement par votre service client, je suis tres satisfait de la prise en charge.",5
REC-02485,CLI-00361,2025-05-22,courrier,Quelle est la part d'energie verte reellement fournie sur le secteur Bourg-Ancien ?,2
REC-02486,CLI-00057,2024-08-11,espace_client,"Ma facture de regularisation de aout est incomprehensible, je demande un echeancier et des explications detaillees.",3
REC-02487,CLI-00275,2025-08-12,email,"Les microcoupures se multiplient depuis aout sur Coteaux-Ouest, quand le reseau sera-t-il fiabilise ?",2
REC-02488,CLI-00578,2024-12-29,email,"Mon compteur communicant affiche un releve qui ne correspond pas a ma consommation reelle, je pense qu'il est defaillant.",3
REC-02489,CLI-00575,2024-10-29,courrier,"Je souhaite augmenter la puissance de mon compteur, comment proceder ?",3
REC-02490,CLI-00466,2024-01-19,telephone,"Vous m'avez preleve deux fois ce mois-ci, je veux un remboursement rapide de ce trop-percu.",1
REC-02491,CLI-00563,2026-01-05,courrier,"Les microcoupures se multiplient depuis janvier sur Val-Nord, quand le reseau sera-t-il fiabilise ?",3
